Freq.	V(n008)/i(v1)
1.33045441797801e+004	(2.39971613776398e+002dB,1.79762340708699e+002°)
1.33352143216325e+004	(2.39971612950249e+002dB,1.79761792878581e+002°)
1.33659551654636e+004	(2.39971612120291e+002dB,1.79761243785805e+002°)
1.33967668742586e+004	(2.39971611286503e+002dB,1.79760693427460e+002°)
1.34276496113779e+004	(2.39971610448870e+002dB,1.79760141800630e+002°)
1.34586035405587e+004	(2.39971609607373e+002dB,1.79759588902394e+002°)
1.34896288259157e+004	(2.39971608761995e+002dB,1.79759034729821e+002°)
1.35207256319420e+004	(2.39971607912717e+002dB,1.79758479279977e+002°)
1.35518941235096e+004	(2.39971607059522e+002dB,1.79757922549917e+002°)
1.35831344658707e+004	(2.39971606202392e+002dB,1.79757364536692e+002°)
1.36144468246587e+004	(2.39971605341308e+002dB,1.79756805237347e+002°)
1.36458313658884e+004	(2.39971604476252e+002dB,1.79756244648918e+002°)
1.36772882559577e+004	(2.39971603607206e+002dB,1.79755682768434e+002°)
1.37088176616477e+004	(2.39971602734152e+002dB,1.79755119592920e+002°)
1.37404197501243e+004	(2.39971601857071e+002dB,1.79754555119391e+002°)
1.37720946889387e+004	(2.39971600975945e+002dB,1.79753989344857e+002°)
1.38038426460280e+004	(2.39971600090754e+002dB,1.79753422266321e+002°)
1.38356637897170e+004	(2.39971599201481e+002dB,1.79752853880778e+002°)
1.38675582887181e+004	(2.39971598308106e+002dB,1.79752284185217e+002°)
1.38995263121327e+004	(2.39971597410610e+002dB,1.79751713176620e+002°)
1.39315680294522e+004	(2.39971596508975e+002dB,1.79751140851962e+002°)
1.39636836105585e+004	(2.39971595603181e+002dB,1.79750567208210e+002°)
1.39958732257254e+004	(2.39971594693209e+002dB,1.79749992242327e+002°)
1.40281370456187e+004	(2.39971593779041e+002dB,1.79749415951265e+002°)
1.40604752412983e+004	(2.39971592860656e+002dB,1.79748838331971e+002°)
1.40928879842179e+004	(2.39971591938035e+002dB,1.79748259381387e+002°)
1.41253754462267e+004	(2.39971591011159e+002dB,1.79747679096444e+002°)
1.41579377995700e+004	(2.39971590080008e+002dB,1.79747097474068e+002°)
1.41905752168901e+004	(2.39971589144562e+002dB,1.79746514511179e+002°)
1.42232878712274e+004	(2.39971588204802e+002dB,1.79745930204687e+002°)
1.42560759360210e+004	(2.39971587260708e+002dB,1.79745344551498e+002°)
1.42889395851102e+004	(2.39971586312260e+002dB,1.79744757548509e+002°)
1.43218789927346e+004	(2.39971585359437e+002dB,1.79744169192610e+002°)
1.43548943335357e+004	(2.39971584402219e+002dB,1.79743579480685e+002°)
1.43879857825576e+004	(2.39971583440587e+002dB,1.79742988409609e+002°)
1.44211535152478e+004	(2.39971582474520e+002dB,1.79742395976252e+002°)
1.44543977074584e+004	(2.39971581503997e+002dB,1.79741802177474e+002°)
1.44877185354467e+004	(2.39971580528998e+002dB,1.79741207010130e+002°)
1.45211161758766e+004	(2.39971579549503e+002dB,1.79740610471068e+002°)
1.45545908058188e+004	(2.39971578565490e+002dB,1.79740012557128e+002°)
1.45881426027526e+004	(2.39971577576939e+002dB,1.79739413265141e+002°)
1.46217717445663e+004	(2.39971576583829e+002dB,1.79738812591933e+002°)
1.46554784095582e+004	(2.39971575586139e+002dB,1.79738210534323e+002°)
1.46892627764378e+004	(2.39971574583848e+002dB,1.79737607089121e+002°)
1.47231250243263e+004	(2.39971573576934e+002dB,1.79737002253131e+002°)
1.47570653327581e+004	(2.39971572565377e+002dB,1.79736396023148e+002°)
1.47910838816812e+004	(2.39971571549154e+002dB,1.79735788395961e+002°)
1.48251808514586e+004	(2.39971570528245e+002dB,1.79735179368352e+002°)
1.48593564228692e+004	(2.39971569502628e+002dB,1.79734568937093e+002°)
1.48936107771082e+004	(2.39971568472281e+002dB,1.79733957098953e+002°)
1.49279440957891e+004	(2.39971567437182e+002dB,1.79733343850690e+002°)
1.49623565609434e+004	(2.39971566397310e+002dB,1.79732729189054e+002°)
1.49968483550228e+004	(2.39971565352642e+002dB,1.79732113110791e+002°)
1.50314196608993e+004	(2.39971564303157e+002dB,1.79731495612638e+002°)
1.50660706618665e+004	(2.39971563248831e+002dB,1.79730876691322e+002°)
1.51008015416406e+004	(2.39971562189644e+002dB,1.79730256343566e+002°)
1.51356124843612e+004	(2.39971561125572e+002dB,1.79729634566084e+002°)
1.51705036745924e+004	(2.39971560056593e+002dB,1.79729011355581e+002°)
1.52054752973240e+004	(2.39971558982685e+002dB,1.79728386708758e+002°)
1.52405275379720e+004	(2.39971557903824e+002dB,1.79727760622306e+002°)
1.52756605823798e+004	(2.39971556819988e+002dB,1.79727133092907e+002°)
1.53108746168194e+004	(2.39971555731155e+002dB,1.79726504117239e+002°)
1.53461698279920e+004	(2.39971554637300e+002dB,1.79725873691969e+002°)
1.53815464030294e+004	(2.39971553538400e+002dB,1.79725241813758e+002°)
1.54170045294946e+004	(2.39971552434434e+002dB,1.79724608479260e+002°)
1.54525443953832e+004	(2.39971551325377e+002dB,1.79723973685119e+002°)
1.54881661891239e+004	(2.39971550211205e+002dB,1.79723337427974e+002°)
1.55238700995799e+004	(2.39971549091896e+002dB,1.79722699704455e+002°)
1.55596563160498e+004	(2.39971547967425e+002dB,1.79722060511183e+002°)
1.55955250282686e+004	(2.39971546837769e+002dB,1.79721419844773e+002°)
1.56314764264086e+004	(2.39971545702904e+002dB,1.79720777701831e+002°)
1.56675107010805e+004	(2.39971544562806e+002dB,1.79720134078957e+002°)
1.57036280433346e+004	(2.39971543417451e+002dB,1.79719488972742e+002°)
1.57398286446612e+004	(2.39971542266815e+002dB,1.79718842379768e+002°)
1.57761126969925e+004	(2.39971541110872e+002dB,1.79718194296611e+002°)
1.58124803927029e+004	(2.39971539949600e+002dB,1.79717544719838e+002°)
1.58489319246102e+004	(2.39971538782973e+002dB,1.79716893646010e+002°)
1.58854674859768e+004	(2.39971537610967e+002dB,1.79716241071677e+002°)
1.59220872705107e+004	(2.39971536433556e+002dB,1.79715586993383e+002°)
1.59587914723663e+004	(2.39971535250717e+002dB,1.79714931407664e+002°)
1.59955802861457e+004	(2.39971534062423e+002dB,1.79714274311048e+002°)
1.60324539068994e+004	(2.39971532868651e+002dB,1.79713615700054e+002°)
1.60694125301278e+004	(2.39971531669374e+002dB,1.79712955571195e+002°)
1.61064563517817e+004	(2.39971530464567e+002dB,1.79712293920974e+002°)
1.61435855682639e+004	(2.39971529254205e+002dB,1.79711630745887e+002°)
1.61808003764296e+004	(2.39971528038263e+002dB,1.79710966042422e+002°)
1.62181009735883e+004	(2.39971526816714e+002dB,1.79710299807058e+002°)
1.62554875575038e+004	(2.39971525589533e+002dB,1.79709632036267e+002°)
1.62929603263962e+004	(2.39971524356694e+002dB,1.79708962726512e+002°)
1.63305194789423e+004	(2.39971523118170e+002dB,1.79708291874248e+002°)
1.63681652142771e+004	(2.39971521873936e+002dB,1.79707619475923e+002°)
1.64058977319944e+004	(2.39971520623966e+002dB,1.79706945527976e+002°)
1.64437172321483e+004	(2.39971519368232e+002dB,1.79706270026837e+002°)
1.64816239152540e+004	(2.39971518106709e+002dB,1.79705592968929e+002°)
1.65196179822891e+004	(2.39971516839369e+002dB,1.79704914350666e+002°)
1.65576996346942e+004	(2.39971515566187e+002dB,1.79704234168454e+002°)
1.65958690743746e+004	(2.39971514287134e+002dB,1.79703552418692e+002°)
1.66341265037006e+004	(2.39971513002184e+002dB,1.79702869097768e+002°)
1.66724721255096e+004	(2.39971511711311e+002dB,1.79702184202064e+002°)
1.67109061431060e+004	(2.39971510414486e+002dB,1.79701497727954e+002°)
1.67494287602633e+004	(2.39971509111682e+002dB,1.79700809671801e+002°)
1.67880401812245e+004	(2.39971507802872e+002dB,1.79700120029962e+002°)
1.68267406107036e+004	(2.39971506488028e+002dB,1.79699428798784e+002°)
1.68655302538863e+004	(2.39971505167122e+002dB,1.79698735974608e+002°)
1.69044093164316e+004	(2.39971503840126e+002dB,1.79698041553764e+002°)
1.69433780044722e+004	(2.39971502507013e+002dB,1.79697345532575e+002°)
1.69824365246164e+004	(2.39971501167754e+002dB,1.79696647907355e+002°)
1.70215850839484e+004	(2.39971499822321e+002dB,1.79695948674410e+002°)
1.70608238900301e+004	(2.39971498470685e+002dB,1.79695247830037e+002°)
1.71001531509018e+004	(2.39971497112819e+002dB,1.79694545370525e+002°)
1.71395730750832e+004	(2.39971495748692e+002dB,1.79693841292153e+002°)
1.71790838715748e+004	(2.39971494378277e+002dB,1.79693135591194e+002°)
1.72186857498590e+004	(2.39971493001545e+002dB,1.79692428263911e+002°)
1.72583789199009e+004	(2.39971491618465e+002dB,1.79691719306558e+002°)
1.72981635921499e+004	(2.39971490229011e+002dB,1.79691008715381e+002°)
1.73380399775403e+004	(2.39971488833150e+002dB,1.79690296486617e+002°)
1.73780082874926e+004	(2.39971487430856e+002dB,1.79689582616495e+002°)
1.74180687339150e+004	(2.39971486022097e+002dB,1.79688867101235e+002°)
1.74582215292039e+004	(2.39971484606844e+002dB,1.79688149937048e+002°)
1.74984668862454e+004	(2.39971483185067e+002dB,1.79687431120136e+002°)
1.75388050184165e+004	(2.39971481756737e+002dB,1.79686710646694e+002°)
1.75792361395858e+004	(2.39971480321822e+002dB,1.79685988512906e+002°)
1.76197604641152e+004	(2.39971478880293e+002dB,1.79685264714949e+002°)
1.76603782068605e+004	(2.39971477432119e+002dB,1.79684539248990e+002°)
1.77010895831731e+004	(2.39971475977270e+002dB,1.79683812111189e+002°)
1.77418948089005e+004	(2.39971474515715e+002dB,1.79683083297694e+002°)
1.77827941003881e+004	(2.39971473047423e+002dB,1.79682352804647e+002°)
1.78237876744797e+004	(2.39971471572363e+002dB,1.79681620628180e+002°)
1.78648757485193e+004	(2.39971470090504e+002dB,1.79680886764417e+002°)
1.79060585403518e+004	(2.39971468601815e+002dB,1.79680151209471e+002°)
1.79473362683241e+004	(2.39971467106264e+002dB,1.79679413959449e+002°)
1.79887091512867e+004	(2.39971465603819e+002dB,1.79678675010446e+002°)
1.80301774085945e+004	(2.39971464094450e+002dB,1.79677934358551e+002°)
1.80717412601081e+004	(2.39971462578124e+002dB,1.79677191999841e+002°)
1.81134009261948e+004	(2.39971461054809e+002dB,1.79676447930388e+002°)
1.81551566277302e+004	(2.39971459524472e+002dB,1.79675702146250e+002°)
1.81970085860986e+004	(2.39971457987083e+002dB,1.79674954643479e+002°)
1.82389570231952e+004	(2.39971456442608e+002dB,1.79674205418118e+002°)
1.82810021614262e+004	(2.39971454891014e+002dB,1.79673454466200e+002°)
1.83231442237109e+004	(2.39971453332269e+002dB,1.79672701783750e+002°)
1.83653834334823e+004	(2.39971451766341e+002dB,1.79671947366782e+002°)
1.84077200146883e+004	(2.39971450193195e+002dB,1.79671191211303e+002°)
1.84501541917935e+004	(2.39971448612799e+002dB,1.79670433313308e+002°)
1.84926861897796e+004	(2.39971447025119e+002dB,1.79669673668786e+002°)
1.85353162341469e+004	(2.39971445430122e+002dB,1.79668912273716e+002°)
1.85780445509158e+004	(2.39971443827775e+002dB,1.79668149124065e+002°)
1.86208713666274e+004	(2.39971442218043e+002dB,1.79667384215794e+002°)
1.86637969083455e+004	(2.39971440600893e+002dB,1.79666617544853e+002°)
1.87068214036568e+004	(2.39971438976290e+002dB,1.79665849107185e+002°)
1.87499450806729e+004	(2.39971437344200e+002dB,1.79665078898720e+002°)
1.87931681680314e+004	(2.39971435704588e+002dB,1.79664306915381e+002°)
1.88364908948968e+004	(2.39971434057421e+002dB,1.79663533153082e+002°)
1.88799134909617e+004	(2.39971432402664e+002dB,1.79662757607726e+002°)
1.89234361864485e+004	(2.39971430740280e+002dB,1.79661980275209e+002°)
1.89670592121102e+004	(2.39971429070237e+002dB,1.79661201151414e+002°)
1.90107827992317e+004	(2.39971427392497e+002dB,1.79660420232217e+002°)
1.90546071796312e+004	(2.39971425707026e+002dB,1.79659637513485e+002°)
1.90985325856611e+004	(2.39971424013788e+002dB,1.79658852991075e+002°)
1.91425592502096e+004	(2.39971422312748e+002dB,1.79658066660832e+002°)
1.91866874067016e+004	(2.39971420603870e+002dB,1.79657278518596e+002°)
1.92309172891003e+004	(2.39971418887117e+002dB,1.79656488560193e+002°)
1.92752491319081e+004	(2.39971417162454e+002dB,1.79655696781443e+002°)
1.93196831701679e+004	(2.39971415429844e+002dB,1.79654903178154e+002°)
1.93642196394648e+004	(2.39971413689250e+002dB,1.79654107746126e+002°)
1.94088587759265e+004	(2.39971411940636e+002dB,1.79653310481147e+002°)
1.94536008162253e+004	(2.39971410183965e+002dB,1.79652511378999e+002°)
1.94984459975791e+004	(2.39971408419201e+002dB,1.79651710435450e+002°)
1.95433945577526e+004	(2.39971406646305e+002dB,1.79650907646262e+002°)
1.95884467350586e+004	(2.39971404865240e+002dB,1.79650103007186e+002°)
1.96336027683591e+004	(2.39971403075969e+002dB,1.79649296513962e+002°)
1.96788628970671e+004	(2.39971401278455e+002dB,1.79648488162322e+002°)
1.97242273611472e+004	(2.39971399472658e+002dB,1.79647677947987e+002°)
1.97696964011173e+004	(2.39971397658542e+002dB,1.79646865866669e+002°)
1.98152702580496e+004	(2.39971395836068e+002dB,1.79646051914069e+002°)
1.98609491735724e+004	(2.39971394005197e+002dB,1.79645236085881e+002°)
1.99067333898705e+004	(2.39971392165892e+002dB,1.79644418377784e+002°)
1.99526231496874e+004	(2.39971390318112e+002dB,1.79643598785453e+002°)
1.99986186963261e+004	(2.39971388461820e+002dB,1.79642777304549e+002°)
2.00447202736503e+004	(2.39971386596976e+002dB,1.79641953930724e+002°)
2.00909281260859e+004	(2.39971384723541e+002dB,1.79641128659621e+002°)
2.01372424986225e+004	(2.39971382841476e+002dB,1.79640301486871e+002°)
2.01836636368142e+004	(2.39971380950740e+002dB,1.79639472408098e+002°)
2.02301917867813e+004	(2.39971379051294e+002dB,1.79638641418913e+002°)
2.02768271952114e+004	(2.39971377143098e+002dB,1.79637808514919e+002°)
2.03235701093608e+004	(2.39971375226112e+002dB,1.79636973691708e+002°)
2.03704207770558e+004	(2.39971373300295e+002dB,1.79636136944861e+002°)
2.04173794466939e+004	(2.39971371365607e+002dB,1.79635298269950e+002°)
2.04644463672453e+004	(2.39971369422007e+002dB,1.79634457662538e+002°)
2.05116217882543e+004	(2.39971367469454e+002dB,1.79633615118175e+002°)
2.05589059598400e+004	(2.39971365507908e+002dB,1.79632770632403e+002°)
2.06062991326986e+004	(2.39971363537326e+002dB,1.79631924200752e+002°)
2.06538015581039e+004	(2.39971361557667e+002dB,1.79631075818745e+002°)
2.07014134879090e+004	(2.39971359568890e+002dB,1.79630225481891e+002°)
2.07491351745477e+004	(2.39971357570952e+002dB,1.79629373185691e+002°)
2.07969668710355e+004	(2.39971355563812e+002dB,1.79628518925633e+002°)
2.08449088309715e+004	(2.39971353547427e+002dB,1.79627662697199e+002°)
2.08929613085390e+004	(2.39971351521756e+002dB,1.79626804495858e+002°)
2.09411245585075e+004	(2.39971349486754e+002dB,1.79625944317067e+002°)
2.09893988362338e+004	(2.39971347442381e+002dB,1.79625082156275e+002°)
2.10377843976633e+004	(2.39971345388591e+002dB,1.79624218008922e+002°)
2.10862814993315e+004	(2.39971343325343e+002dB,1.79623351870433e+002°)
2.11348903983650e+004	(2.39971341252592e+002dB,1.79622483736226e+002°)
2.11836113524836e+004	(2.39971339170296e+002dB,1.79621613601707e+002°)
2.12324446200007e+004	(2.39971337078410e+002dB,1.79620741462274e+002°)
2.12813904598257e+004	(2.39971334976890e+002dB,1.79619867313310e+002°)
2.13304491314643e+004	(2.39971332865693e+002dB,1.79618991150191e+002°)
2.13796208950209e+004	(2.39971330744773e+002dB,1.79618112968281e+002°)
2.14289060111991e+004	(2.39971328614086e+002dB,1.79617232762933e+002°)
2.14783047413039e+004	(2.39971326473588e+002dB,1.79616350529492e+002°)
2.15278173472422e+004	(2.39971324323233e+002dB,1.79615466263288e+002°)
2.15774440915252e+004	(2.39971322162976e+002dB,1.79614579959645e+002°)
2.16271852372687e+004	(2.39971319992771e+002dB,1.79613691613871e+002°)
2.16770410481955e+004	(2.39971317812574e+002dB,1.79612801221268e+002°)
2.17270117886359e+004	(2.39971315622337e+002dB,1.79611908777126e+002°)
2.17770977235301e+004	(2.39971313422016e+002dB,1.79611014276722e+002°)
2.18272991184285e+004	(2.39971311211563e+002dB,1.79610117715324e+002°)
2.18776162394940e+004	(2.39971308990933e+002dB,1.79609219088190e+002°)
2.19280493535030e+004	(2.39971306760078e+002dB,1.79608318390565e+002°)
2.19785987278467e+004	(2.39971304518953e+002dB,1.79607415617684e+002°)
2.20292646305330e+004	(2.39971302267508e+002dB,1.79606510764773e+002°)
2.20800473301875e+004	(2.39971300005699e+002dB,1.79605603827043e+002°)
2.21309470960548e+004	(2.39971297733475e+002dB,1.79604694799698e+002°)
2.21819641980006e+004	(2.39971295450791e+002dB,1.79603783677929e+002°)
2.22330989065125e+004	(2.39971293157598e+002dB,1.79602870456915e+002°)
2.22843514927015e+004	(2.39971290853848e+002dB,1.79601955131827e+002°)
2.23357222283038e+004	(2.39971288539493e+002dB,1.79601037697823e+002°)
2.23872113856818e+004	(2.39971286214483e+002dB,1.79600118150049e+002°)
2.24388192378261e+004	(2.39971283878770e+002dB,1.79599196483643e+002°)
2.24905460583562e+004	(2.39971281532306e+002dB,1.79598272693728e+002°)
2.25423921215227e+004	(2.39971279175040e+002dB,1.79597346775418e+002°)
2.25943577022082e+004	(2.39971276806923e+002dB,1.79596418723816e+002°)
2.26464430759290e+004	(2.39971274427905e+002dB,1.79595488534014e+002°)
2.26986485188366e+004	(2.39971272037937e+002dB,1.79594556201091e+002°)
2.27509743077191e+004	(2.39971269636969e+002dB,1.79593621720116e+002°)
2.28034207200026e+004	(2.39971267224949e+002dB,1.79592685086147e+002°)
2.28559880337527e+004	(2.39971264801827e+002dB,1.79591746294229e+002°)
2.29086765276761e+004	(2.39971262367553e+002dB,1.79590805339399e+002°)
2.29614864811220e+004	(2.39971259922075e+002dB,1.79589862216679e+002°)
2.30144181740835e+004	(2.39971257465342e+002dB,1.79588916921081e+002°)
2.30674718871991e+004	(2.39971254997303e+002dB,1.79587969447606e+002°)
2.31206479017543e+004	(2.39971252517905e+002dB,1.79587019791244e+002°)
2.31739464996832e+004	(2.39971250027097e+002dB,1.79586067946972e+002°)
2.32273679635694e+004	(2.39971247524826e+002dB,1.79585113909757e+002°)
2.32809125766484e+004	(2.39971245011040e+002dB,1.79584157674553e+002°)
2.33345806228084e+004	(2.39971242485686e+002dB,1.79583199236303e+002°)
2.33883723865919e+004	(2.39971239948711e+002dB,1.79582238589940e+002°)
2.34422881531976e+004	(2.39971237400062e+002dB,1.79581275730383e+002°)
2.34963282084814e+004	(2.39971234839685e+002dB,1.79580310652540e+002°)
2.35504928389584e+004	(2.39971232267528e+002dB,1.79579343351310e+002°)
2.36047823318041e+004	(2.39971229683535e+002dB,1.79578373821576e+002°)
2.36591969748559e+004	(2.39971227087653e+002dB,1.79577402058212e+002°)
2.37137370566149e+004	(2.39971224479827e+002dB,1.79576428056080e+002°)
2.37684028662471e+004	(2.39971221860002e+002dB,1.79575451810030e+002°)
2.38231946935852e+004	(2.39971219228125e+002dB,1.79574473314900e+002°)
2.38781128291301e+004	(2.39971216584139e+002dB,1.79573492565516e+002°)
2.39331575640522e+004	(2.39971213927989e+002dB,1.79572509556694e+002°)
2.39883291901932e+004	(2.39971211259619e+002dB,1.79571524283235e+002°)
2.40436280000676e+004	(2.39971208578974e+002dB,1.79570536739930e+002°)
