Freq.,Vvin/iv3
1.28528665994354e+004,2.39971625708674e+002,1.79770408572320e+002
1.28824955169306e+004,2.39971624937552e+002,1.79769879337302e+002
1.29121927361346e+004,2.39971624162873e+002,1.79769348882468e+002
1.29419584144991e+004,2.39971623384620e+002,1.79768817205007e+002
1.29717927098388e+004,2.39971622602777e+002,1.79768284302102e+002
1.30016957803322e+004,2.39971621817328e+002,1.79767750170929e+002
1.30316677845222e+004,2.39971621028255e+002,1.79767214808659e+002
1.30617088813177e+004,2.39971620235542e+002,1.79766678212455e+002
1.30918192299933e+004,2.39971619439173e+002,1.79766140379473e+002
1.31219989901913e+004,2.39971618639130e+002,1.79765601306865e+002
1.31522483219216e+004,2.39971617835396e+002,1.79765060991774e+002
1.31825673855633e+004,2.39971617027954e+002,1.79764519431337e+002
1.32129563418650e+004,2.39971616216788e+002,1.79763976622686e+002
1.32434153519459e+004,2.39971615401881e+002,1.79763432562943e+002
1.32739445772966e+004,2.39971614583214e+002,1.79762887249227e+002
1.33045441797801e+004,2.39971613760770e+002,1.79762340678648e+002
1.33352143216325e+004,2.39971612934533e+002,1.79761792848311e+002
1.33659551654636e+004,2.39971612104485e+002,1.79761243755313e+002
1.33967668742586e+004,2.39971611270607e+002,1.79760693396745e+002
1.34276496113779e+004,2.39971610432883e+002,1.79760141769690e+002
1.34586035405587e+004,2.39971609591295e+002,1.79759588871227e+002
1.34896288259157e+004,2.39971608745825e+002,1.79759034698427e+002
1.35207256319420e+004,2.39971607896455e+002,1.79758479248352e+002
1.35518941235096e+004,2.39971607043167e+002,1.79757922518060e+002
1.35831344658707e+004,2.39971606185943e+002,1.79757364504603e+002
1.36144468246587e+004,2.39971605324764e+002,1.79756805205022e+002
1.36458313658884e+004,2.39971604459614e+002,1.79756244616356e+002
1.36772882559577e+004,2.39971603590473e+002,1.79755682735634e+002
1.37088176616477e+004,2.39971602717322e+002,1.79755119559879e+002
1.37404197501243e+004,2.39971601840144e+002,1.79754555086107e+002
1.37720946889387e+004,2.39971600958920e+002,1.79753989311329e+002
1.38038426460280e+004,2.39971600073632e+002,1.79753422232547e+002
1.38356637897170e+004,2.39971599184259e+002,1.79752853846756e+002
1.38675582887181e+004,2.39971598290785e+002,1.79752284150945e+002
1.38995263121327e+004,2.39971597393189e+002,1.79751713142096e+002
1.39315680294522e+004,2.39971596491453e+002,1.79751140817185e+002
1.39636836105585e+004,2.39971595585558e+002,1.79750567173178e+002
1.39958732257254e+004,2.39971594675484e+002,1.79749992207036e+002
1.40281370456187e+004,2.39971593761213e+002,1.79749415915715e+002
1.40604752412983e+004,2.39971592842724e+002,1.79748838296160e+002
1.40928879842179e+004,2.39971591919999e+002,1.79748259345312e+002
1.41253754462267e+004,2.39971590993018e+002,1.79747679060104e+002
1.41579377995700e+004,2.39971590061762e+002,1.79747097437461e+002
1.41905752168901e+004,2.39971589126210e+002,1.79746514474302e+002
1.42232878712274e+004,2.39971588186343e+002,1.79745930167539e+002
1.42560759360210e+004,2.39971587242141e+002,1.79745344514076e+002
1.42889395851102e+004,2.39971586293584e+002,1.79744757510811e+002
1.43218789927346e+004,2.39971585340652e+002,1.79744169154635e+002
1.43548943335357e+004,2.39971584383324e+002,1.79743579442430e+002
1.43879857825576e+004,2.39971583421581e+002,1.79742988371072e+002
1.44211535152478e+004,2.39971582455403e+002,1.79742395937430e+002
1.44543977074584e+004,2.39971581484768e+002,1.79741802138366e+002
1.44877185354467e+004,2.39971580509656e+002,1.79741206970734e+002
1.45211161758766e+004,2.39971579530047e+002,1.79740610431381e+002
1.45545908058188e+004,2.39971578545920e+002,1.79740012517148e+002
1.45881426027526e+004,2.39971577557253e+002,1.79739413224866e+002
1.46217717445663e+004,2.39971576564027e+002,1.79738812551361e+002
1.46554784095582e+004,2.39971575566220e+002,1.79738210493451e+002
1.46892627764378e+004,2.39971574563811e+002,1.79737607047947e+002
1.47231250243263e+004,2.39971573556779e+002,1.79737002211652e+002
1.47570653327581e+004,2.39971572545102e+002,1.79736395981363e+002
1.47910838816812e+004,2.39971571528759e+002,1.79735788353867e+002
1.48251808514586e+004,2.39971570507729e+002,1.79735179325946e+002
1.48593564228692e+004,2.39971569481990e+002,1.79734568894374e+002
1.48936107771082e+004,2.39971568451520e+002,1.79733957055918e+002
1.49279440957891e+004,2.39971567416298e+002,1.79733343807335e+002
1.49623565609434e+004,2.39971566376302e+002,1.79732729145379e+002
1.49968483550228e+004,2.39971565331508e+002,1.79732113066793e+002
1.50314196608993e+004,2.39971564281897e+002,1.79731495568313e+002
1.50660706618665e+004,2.39971563227445e+002,1.79730876646669e+002
1.51008015416406e+004,2.39971562168129e+002,1.79730256298582e+002
1.51356124843612e+004,2.39971561103929e+002,1.79729634520766e+002
1.51705036745924e+004,2.39971560034820e+002,1.79729011309928e+002
1.52054752973240e+004,2.39971558960781e+002,1.79728386662766e+002
1.52405275379720e+004,2.39971557881789e+002,1.79727760575972e+002
1.52756605823798e+004,2.39971556797821e+002,1.79727133046229e+002
1.53108746168194e+004,2.39971555708853e+002,1.79726504070214e+002
1.53461698279920e+004,2.39971554614864e+002,1.79725873644595e+002
1.53815464030294e+004,2.39971553515830e+002,1.79725241766032e+002
1.54170045294946e+004,2.39971552411727e+002,1.79724608431179e+002
1.54525443953832e+004,2.39971551302532e+002,1.79723973636681e+002
1.54881661891239e+004,2.39971550188223e+002,1.79723337379176e+002
1.55238700995799e+004,2.39971549068774e+002,1.79722699655294e+002
1.55596563160498e+004,2.39971547944163e+002,1.79722060461656e+002
1.55955250282686e+004,2.39971546814366e+002,1.79721419794877e+002
1.56314764264086e+004,2.39971545679359e+002,1.79720777651564e+002
1.56675107010805e+004,2.39971544539118e+002,1.79720134028316e+002
1.57036280433346e+004,2.39971543393619e+002,1.79719488921723e+002
1.57398286446612e+004,2.39971542242837e+002,1.79718842328369e+002
1.57761126969925e+004,2.39971541086749e+002,1.79718194244829e+002
1.58124803927029e+004,2.39971539925329e+002,1.79717544667670e+002
1.58489319246102e+004,2.39971538758553e+002,1.79716893593452e+002
1.58854674859768e+004,2.39971537586398e+002,1.79716241018727e+002
1.59220872705107e+004,2.39971536408837e+002,1.79715586940038e+002
1.59587914723663e+004,2.39971535225846e+002,1.79714931353920e+002
1.59955802861457e+004,2.39971534037399e+002,1.79714274256903e+002
1.60324539068994e+004,2.39971532843473e+002,1.79713615645505e+002
1.60694125301278e+004,2.39971531644041e+002,1.79712955516238e+002
1.61064563517817e+004,2.39971530439079e+002,1.79712293865606e+002
1.61435855682639e+004,2.39971529228560e+002,1.79711630690105e+002
1.61808003764296e+004,2.39971528012459e+002,1.79710965986223e+002
1.62181009735883e+004,2.39971526790750e+002,1.79710299750438e+002
1.62554875575038e+004,2.39971525563409e+002,1.79709631979223e+002
1.62929603263962e+004,2.39971524330408e+002,1.79708962669041e+002
1.63305194789423e+004,2.39971523091721e+002,1.79708291816347e+002
1.63681652142771e+004,2.39971521847323e+002,1.79707619417588e+002
1.64058977319944e+004,2.39971520597187e+002,1.79706945469203e+002
1.64437172321483e+004,2.39971519341287e+002,1.79706269967623e+002
1.64816239152540e+004,2.39971518079596e+002,1.79705592909271e+002
1.65196179822891e+004,2.39971516812087e+002,1.79704914290560e+002
1.65576996346942e+004,2.39971515538734e+002,1.79704234107898e+002
1.65958690743746e+004,2.39971514259510e+002,1.79703552357680e+002
1.66341265037006e+004,2.39971512974388e+002,1.79702869036299e+002
1.66724721255096e+004,2.39971511683340e+002,1.79702184140133e+002
1.67109061431060e+004,2.39971510386339e+002,1.79701497665557e+002
1.67494287602633e+004,2.39971509083359e+002,1.79700809608935e+002
1.67880401812245e+004,2.39971507774370e+002,1.79700119966623e+002
1.68267406107036e+004,2.39971506459347e+002,1.79699428734969e+002
1.68655302538863e+004,2.39971505138260e+002,1.79698735910312e+002
1.69044093164316e+004,2.39971503811083e+002,1.79698041488984e+002
1.69433780044722e+004,2.39971502477786e+002,1.79697345467307e+002
1.69824365246164e+004,2.39971501138342e+002,1.79696647841595e+002
1.70215850839484e+004,2.39971499792723e+002,1.79695948608154e+002
1.70608238900301e+004,2.39971498440900e+002,1.79695247763281e+002
1.71001531509018e+004,2.39971497082844e+002,1.79694545303265e+002
1.71395730750832e+004,2.39971495718527e+002,1.79693841224386e+002
1.71790838715748e+004,2.39971494347920e+002,1.79693135522916e+002
1.72186857498590e+004,2.39971492970994e+002,1.79692428195117e+002
1.72583789199009e+004,2.39971491587720e+002,1.79691719237244e+002
1.72981635921499e+004,2.39971490198069e+002,1.79691008645543e+002
1.73380399775403e+004,2.39971488802011e+002,1.79690296416251e+002
1.73780082874926e+004,2.39971487399517e+002,1.79689582545597e+002
1.74180687339150e+004,2.39971485990557e+002,1.79688867029800e+002
1.74582215292039e+004,2.39971484575102e+002,1.79688149865072e+002
1.74984668862454e+004,2.39971483153121e+002,1.79687431047616e+002
1.75388050184165e+004,2.39971481724585e+002,1.79686710573624e+002
1.75792361395858e+004,2.39971480289463e+002,1.79685988439282e+002
1.76197604641152e+004,2.39971478847725e+002,1.79685264640767e+002
1.76603782068605e+004,2.39971477399341e+002,1.79684539174246e+002
1.77010895831731e+004,2.39971475944280e+002,1.79683812035877e+002
1.77418948089005e+004,2.39971474482512e+002,1.79683083221810e+002
1.77827941003881e+004,2.39971473014004e+002,1.79682352728187e+002
1.78237876744797e+004,2.39971471538727e+002,1.79681620551139e+002
1.78648757485193e+004,2.39971470056650e+002,1.79680886686791e+002
1.79060585403518e+004,2.39971468567740e+002,1.79680151131255e+002
1.79473362683241e+004,2.39971467071967e+002,1.79679413880637e+002
1.79887091512867e+004,2.39971465569299e+002,1.79678674931035e+002
1.80301774085945e+004,2.39971464059704e+002,1.79677934278535e+002
1.80717412601081e+004,2.39971462543151e+002,1.79677191919216e+002
1.81134009261948e+004,2.39971461019607e+002,1.79676447849148e+002
1.81551566277302e+004,2.39971459489040e+002,1.79675702064391e+002
1.81970085860986e+004,2.39971457951417e+002,1.79674954560996e+002
1.82389570231952e+004,2.39971456406708e+002,1.79674205335006e+002
1.82810021614262e+004,2.39971454854878e+002,1.79673454382454e+002
1.83231442237109e+004,2.39971453295895e+002,1.79672701699364e+002
1.83653834334823e+004,2.39971451729726e+002,1.79671947281752e+002
1.84077200146883e+004,2.39971450156338e+002,1.79671191125623e+002
1.84501541917935e+004,2.39971448575698e+002,1.79670433226973e+002
1.84926861897796e+004,2.39971446987773e+002,1.79669673581791e+002
1.85353162341469e+004,2.39971445392528e+002,1.79668912186054e+002
1.85780445509158e+004,2.39971443789931e+002,1.79668149035732e+002
1.86208713666274e+004,2.39971442179947e+002,1.79667384126785e+002
1.86637969083455e+004,2.39971440562543e+002,1.79666617455163e+002
1.87068214036568e+004,2.39971438937684e+002,1.79665849016806e+002
1.87499450806729e+004,2.39971437305336e+002,1.79665078807648e+002
1.87931681680314e+004,2.39971435665465e+002,1.79664306823611e+002
1.88364908948968e+004,2.39971434018036e+002,1.79663533060607e+002
1.88799134909617e+004,2.39971432363014e+002,1.79662757514541e+002
1.89234361864485e+004,2.39971430700364e+002,1.79661980181308e+002
1.89670592121102e+004,2.39971429030052e+002,1.79661201056791e+002
1.90107827992317e+004,2.39971427352041e+002,1.79660420136867e+002
1.90546071796312e+004,2.39971425666297e+002,1.79659637417401e+002
1.90985325856611e+004,2.39971423972785e+002,1.79658852894251e+002
1.91425592502096e+004,2.39971422271467e+002,1.79658066563263e+002
1.91866874067016e+004,2.39971420562309e+002,1.79657278420275e+002
1.92309172891003e+004,2.39971418845274e+002,1.79656488461114e+002
1.92752491319081e+004,2.39971417120327e+002,1.79655696681600e+002
1.93196831701679e+004,2.39971415387430e+002,1.79654903077541e+002
1.93642196394648e+004,2.39971413646547e+002,1.79654107644735e+002
1.94088587759265e+004,2.39971411897642e+002,1.79653310378974e+002
1.94536008162253e+004,2.39971410140678e+002,1.79652511276036e+002
1.94984459975791e+004,2.39971408375617e+002,1.79651710331691e+002
1.95433945577526e+004,2.39971406602422e+002,1.79650907541701e+002
1.95884467350586e+004,2.39971404821056e+002,1.79650102901815e+002
1.96336027683591e+004,2.39971403031482e+002,1.79649296407775e+002
1.96788628970671e+004,2.39971401233661e+002,1.79648488055313e+002
1.97242273611472e+004,2.39971399427556e+002,1.79647677840148e+002
1.97696964011173e+004,2.39971397613129e+002,1.79646865757994e+002
1.98152702580496e+004,2.39971395790341e+002,1.79646051804552e+002
1.98609491735724e+004,2.39971393959153e+002,1.79645235975513e+002
1.99067333898705e+004,2.39971392119529e+002,1.79644418266560e+002
1.99526231496874e+004,2.39971390271427e+002,1.79643598673364e+002
1.99986186963261e+004,2.39971388414811e+002,1.79642777191589e+002
2.00447202736503e+004,2.39971386549639e+002,1.79641953816885e+002
2.00909281260859e+004,2.39971384675874e+002,1.79641128544896e+002
2.01372424986225e+004,2.39971382793476e+002,1.79640301371253e+002
2.01836636368142e+004,2.39971380902404e+002,1.79639472291579e+002
2.02301917867813e+004,2.39971379002620e+002,1.79638641301486e+002
2.02768271952114e+004,2.39971377094082e+002,1.79637808396576e+002
2.03235701093608e+004,2.39971375176752e+002,1.79636973572441e+002
2.03704207770558e+004,2.39971373250587e+002,1.79636136824663e+002
2.04173794466939e+004,2.39971371315549e+002,1.79635298148814e+002
2.04644463672453e+004,2.39971369371596e+002,1.79634457540455e+002
2.05116217882543e+004,2.39971367418687e+002,1.79633614995137e+002
2.05589059598400e+004,2.39971365456780e+002,1.79632770508402e+002
2.06062991326986e+004,2.39971363485836e+002,1.79631924075782e+002
2.06538015581039e+004,2.39971361505811e+002,1.79631075692795e+002
2.07014134879090e+004,2.39971359516665e+002,1.79630225354954e+002
2.07491351745477e+004,2.39971357518355e+002,1.79629373057758e+002
2.07969668710355e+004,2.39971355510840e+002,1.79628518796698e+002
2.08449088309715e+004,2.39971353494077e+002,1.79627662567251e+002
2.08929613085390e+004,2.39971351468024e+002,1.79626804364889e+002
2.09411245585075e+004,2.39971349432637e+002,1.79625944185069e+002
2.09893988362338e+004,2.39971347387874e+002,1.79625082023240e+002
2.10377843976633e+004,2.39971345333693e+002,1.79624217874839e+002
2.10862814993315e+004,2.39971343270049e+002,1.79623351735294e+002
2.11348903983650e+004,2.39971341196900e+002,1.79622483600023e+002
2.11836113524836e+004,2.39971339114201e+002,1.79621613464431e+002
2.12324446200007e+004,2.39971337021909e+002,1.79620741323915e+002
2.12813904598257e+004,2.39971334919979e+002,1.79619867173859e+002
2.13304491314643e+004,2.39971332808369e+002,1.79618991009639e+002
2.13796208950209e+004,2.39971330687032e+002,1.79618112826619e+002
2.14289060111991e+004,2.39971328555924e+002,1.79617232620152e+002
2.14783047413039e+004,2.39971326415002e+002,1.79616350385581e+002
2.15278173472422e+004,2.39971324264218e+002,1.79615466118238e+002
2.15774440915252e+004,2.39971322103529e+002,1.79614579813446e+002
2.16271852372687e+004,2.39971319932889e+002,1.79613691466514e+002
2.16770410481955e+004,2.39971317752251e+002,1.79612801072743e+002
2.17270117886359e+004,2.39971315561571e+002,1.79611908627422e+002
2.17770977235301e+004,2.39971313360802e+002,1.79611014125829e+002
2.18272991184285e+004,2.39971311149897e+002,1.79610117563233e+002
2.18776162394940e+004,2.39971308928811e+002,1.79609218934890e+002
2.19280493535030e+004,2.39971306697496e+002,1.79608318236045e+002
2.19785987278467e+004,2.39971304455906e+002,1.79607415461935e+002
2.20292646305330e+004,2.39971302203993e+002,1.79606510607783e+002
2.20800473301875e+004,2.39971299941710e+002,1.79605603668803e+002
2.21309470960548e+004,2.39971297669010e+002,1.79604694640196e+002
2.21819641980006e+004,2.39971295385844e+002,1.79603783517154e+002
2.22330989065125e+004,2.39971293092166e+002,1.79602870294857e+002
2.22843514927015e+004,2.39971290787925e+002,1.79601954968474e+002
2.23357222283038e+004,2.39971288473074e+002,1.79601037533164e+002
2.23872113856818e+004,2.39971286147565e+002,1.79600117984073e+002
2.24388192378261e+004,2.39971283811348e+002,1.79599196316338e+002
2.24905460583562e+004,2.39971281464375e+002,1.79598272525083e+002
2.25423921215227e+004,2.39971279106595e+002,1.79597346605421e+002
2.25943577022082e+004,2.39971276737959e+002,1.79596418552456e+002
2.26464430759290e+004,2.39971274358419e+002,1.79595488361278e+002
2.26986485188366e+004,2.39971271967923e+002,1.79594556026968e+002
2.27509743077191e+004,2.39971269566421e+002,1.79593621544594e+002
2.28034207200026e+004,2.39971267153863e+002,1.79592684909213e+002
2.28559880337527e+004,2.39971264730198e+002,1.79591746115872e+002
2.29086765276761e+004,2.39971262295376e+002,1.79590805159605e+002
2.29614864811220e+004,2.39971259849344e+002,1.79589862035436e+002
2.30144181740835e+004,2.39971257392053e+002,1.79588916738376e+002
2.30674718871991e+004,2.39971254923449e+002,1.79587969263427e+002
2.31206479017543e+004,2.39971252443482e+002,1.79587019605578e+002
2.31739464996832e+004,2.39971249952099e+002,1.79586067759806e+002
2.32273679635694e+004,2.39971247449247e+002,1.79585113721077e+002
2.32809125766484e+004,2.39971244934875e+002,1.79584157484346e+002
