Freq.	V(pp)/i(R6)
6.65273156201678e+001	(1.08345418183575e+002dB,1.04012113700416e+002°)
6.66806769213558e+001	(1.08326766377095e+002dB,1.03975137507537e+002°)
6.68343917568551e+001	(1.08308108270223e+002dB,1.03938220679611e+002°)
6.69884609416462e+001	(1.08289443885449e+002dB,1.03901363114453e+002°)
6.71428852925888e+001	(1.08270773245176e+002dB,1.03864564709644e+002°)
6.72976656284253e+001	(1.08252096371727e+002dB,1.03827825362531e+002°)
6.74528027697857e+001	(1.08233413287340e+002dB,1.03791144970222e+002°)
6.76082975391917e+001	(1.08214724014170e+002dB,1.03754523429621e+002°)
6.77641507610610e+001	(1.08196028574289e+002dB,1.03717960637364e+002°)
6.79203632617119e+001	(1.08177326989685e+002dB,1.03681456489914e+002°)
6.80769358693676e+001	(1.08158619282265e+002dB,1.03645010883464e+002°)
6.82338694141604e+001	(1.08139905473850e+002dB,1.03608623714028e+002°)
6.83911647281363e+001	(1.08121185586183e+002dB,1.03572294877366e+002°)
6.85488226452595e+001	(1.08102459640920e+002dB,1.03536024269053e+002°)
6.87068440014166e+001	(1.08083727659636e+002dB,1.03499811784439e+002°)
6.88652296344210e+001	(1.08064989663823e+002dB,1.03463657318658e+002°)
6.90239803840175e+001	(1.08046245674891e+002dB,1.03427560766651e+002°)
6.91830970918870e+001	(1.08027495714169e+002dB,1.03391522023132e+002°)
6.93425806016502e+001	(1.08008739802901e+002dB,1.03355540982636e+002°)
6.95024317588729e+001	(1.07989977962251e+002dB,1.03319617539479e+002°)
6.96626514110701e+001	(1.07971210213299e+002dB,1.03283751587782e+002°)
6.98232404077104e+001	(1.07952436577045e+002dB,1.03247943021472e+002°)
6.99841996002205e+001	(1.07933657074408e+002dB,1.03212191734274e+002°)
7.01455298419903e+001	(1.07914871726221e+002dB,1.03176497619727e+002°)
7.03072319883765e+001	(1.07896080553240e+002dB,1.03140860571181e+002°)
7.04693068967078e+001	(1.07877283576138e+002dB,1.03105280481781e+002°)
7.06317554262893e+001	(1.07858480815504e+002dB,1.03069757244514e+002°)
7.07945784384069e+001	(1.07839672291849e+002dB,1.03034290752150e+002°)
7.09577767963320e+001	(1.07820858025602e+002dB,1.02998880897300e+002°)
7.11213513653260e+001	(1.07802038037109e+002dB,1.02963527572389e+002°)
7.12853030126450e+001	(1.07783212346638e+002dB,1.02928230669663e+002°)
7.14496326075444e+001	(1.07764380974374e+002dB,1.02892990081188e+002°)
7.16143410212832e+001	(1.07745543940421e+002dB,1.02857805698850e+002°)
7.17794291271292e+001	(1.07726701264804e+002dB,1.02822677414388e+002°)
7.19448978003629e+001	(1.07707852967466e+002dB,1.02787605119348e+002°)
7.21107479182829e+001	(1.07688999068270e+002dB,1.02752588705116e+002°)
7.22769803602100e+001	(1.07670139586998e+002dB,1.02717628062910e+002°)
7.24435960074919e+001	(1.07651274543353e+002dB,1.02682723083780e+002°)
7.26105957435084e+001	(1.07632403956957e+002dB,1.02647873658622e+002°)
7.27779804536753e+001	(1.07613527847352e+002dB,1.02613079678168e+002°)
7.29457510254497e+001	(1.07594646234001e+002dB,1.02578341032988e+002°)
7.31139083483346e+001	(1.07575759136285e+002dB,1.02543657613508e+002°)
7.32824533138832e+001	(1.07556866573507e+002dB,1.02509029309983e+002°)
7.34513868157043e+001	(1.07537968564890e+002dB,1.02474456012526e+002°)
7.36207097494664e+001	(1.07519065129578e+002dB,1.02439937611093e+002°)
7.37904230129028e+001	(1.07500156286636e+002dB,1.02405473995507e+002°)
7.39605275058165e+001	(1.07481242055047e+002dB,1.02371065055419e+002°)
7.41310241300845e+001	(1.07462322453718e+002dB,1.02336710680359e+002°)
7.43019137896628e+001	(1.07443397501476e+002dB,1.02302410759698e+002°)
7.44731973905916e+001	(1.07424467217068e+002dB,1.02268165182667e+002°)
7.46448758409993e+001	(1.07405531619164e+002dB,1.02233973838374e+002°)
7.48169500511081e+001	(1.07386590726354e+002dB,1.02199836615762e+002°)
7.49894209332382e+001	(1.07367644557151e+002dB,1.02165753403662e+002°)
7.51622894018131e+001	(1.07348693129986e+002dB,1.02131724090764e+002°)
7.53355563733643e+001	(1.07329736463217e+002dB,1.02097748565615e+002°)
7.55092227665359e+001	(1.07310774575119e+002dB,1.02063826716650e+002°)
7.56832895020899e+001	(1.07291807483891e+002dB,1.02029958432162e+002°)
7.58577575029109e+001	(1.07272835207655e+002dB,1.01996143600315e+002°)
7.60326276940107e+001	(1.07253857764453e+002dB,1.01962382109163e+002°)
7.62079010025337e+001	(1.07234875172251e+002dB,1.01928673846623e+002°)
7.63835783577615e+001	(1.07215887448937e+002dB,1.01895018700495e+002°)
7.65596606911181e+001	(1.07196894612321e+002dB,1.01861416558459e+002°)
7.67361489361743e+001	(1.07177896680135e+002dB,1.01827867308074e+002°)
7.69130440286533e+001	(1.07158893670036e+002dB,1.01794370836784e+002°)
7.70903469064354e+001	(1.07139885599603e+002dB,1.01760927031922e+002°)
7.72680585095626e+001	(1.07120872486336e+002dB,1.01727535780699e+002°)
7.74461797802442e+001	(1.07101854347660e+002dB,1.01694196970222e+002°)
7.76247116628615e+001	(1.07082831200924e+002dB,1.01660910487488e+002°)
7.78036551039727e+001	(1.07063803063399e+002dB,1.01627676219380e+002°)
7.79830110523181e+001	(1.07044769952279e+002dB,1.01594494052675e+002°)
7.81627804588252e+001	(1.07025731884684e+002dB,1.01561363874051e+002°)
7.83429642766134e+001	(1.07006688877655e+002dB,1.01528285570077e+002°)
7.85235634609994e+001	(1.06987640948158e+002dB,1.01495259027223e+002°)
7.87045789695020e+001	(1.06968588113085e+002dB,1.01462284131850e+002°)
7.88860117618476e+001	(1.06949530389248e+002dB,1.01429360770236e+002°)
7.90678627999746e+001	(1.06930467793388e+002dB,1.01396488828547e+002°)
7.92501330480393e+001	(1.06911400342165e+002dB,1.01363668192867e+002°)
7.94328234724202e+001	(1.06892328052168e+002dB,1.01330898749170e+002°)
7.96159350417239e+001	(1.06873250939908e+002dB,1.01298180383347e+002°)
7.97994687267897e+001	(1.06854169021824e+002dB,1.01265512981198e+002°)
7.99834255006948e+001	(1.06835082314275e+002dB,1.01232896428434e+002°)
8.01678063387599e+001	(1.06815990833548e+002dB,1.01200330610672e+002°)
8.03526122185537e+001	(1.06796894595857e+002dB,1.01167815413448e+002°)
8.05378441198986e+001	(1.06777793617336e+002dB,1.01135350722206e+002°)
8.07235030248757e+001	(1.06758687914050e+002dB,1.01102936422318e+002°)
8.09095899178301e+001	(1.06739577501984e+002dB,1.01070572399060e+002°)
8.10961057853759e+001	(1.06720462397055e+002dB,1.01038258537636e+002°)
8.12830516164018e+001	(1.06701342615099e+002dB,1.01005994723173e+002°)
8.14704284020758e+001	(1.06682218171883e+002dB,1.00973780840711e+002°)
8.16582371358510e+001	(1.06663089083097e+002dB,1.00941616775220e+002°)
8.18464788134707e+001	(1.06643955364359e+002dB,1.00909502411593e+002°)
8.20351544329735e+001	(1.06624817031213e+002dB,1.00877437634649e+002°)
8.22242649946988e+001	(1.06605674099128e+002dB,1.00845422329130e+002°)
8.24138115012919e+001	(1.06586526583501e+002dB,1.00813456379723e+002°)
8.26037949577095e+001	(1.06567374499654e+002dB,1.00781539671018e+002°)
8.27942163712250e+001	(1.06548217862838e+002dB,1.00749672087568e+002°)
8.29850767514339e+001	(1.06529056688230e+002dB,1.00717853513842e+002°)
8.31763771102587e+001	(1.06509890990932e+002dB,1.00686083834244e+002°)
8.33681184619550e+001	(1.06490720785977e+002dB,1.00654362933109e+002°)
8.35603018231163e+001	(1.06471546088321e+002dB,1.00622690694723e+002°)
8.37529282126798e+001	(1.06452366912852e+002dB,1.00591067003297e+002°)
8.39459986519312e+001	(1.06433183274381e+002dB,1.00559491742993e+002°)
8.41395141645110e+001	(1.06413995187650e+002dB,1.00527964797906e+002°)
8.43334757764190e+001	(1.06394802667326e+002dB,1.00496486052079e+002°)
8.45278845160204e+001	(1.06375605728007e+002dB,1.00465055389489e+002°)
8.47227414140510e+001	(1.06356404384217e+002dB,1.00433672694069e+002°)
8.49180475036227e+001	(1.06337198650409e+002dB,1.00402337849691e+002°)
8.51138038202290e+001	(1.06317988540963e+002dB,1.00371050740178e+002°)
8.53100114017502e+001	(1.06298774070189e+002dB,1.00339811249295e+002°)
8.55066712884596e+001	(1.06279555252324e+002dB,1.00308619260769e+002°)
8.57037845230282e+001	(1.06260332101535e+002dB,1.00277474658266e+002°)
8.59013521505308e+001	(1.06241104631917e+002dB,1.00246377325413e+002°)
8.60993752184513e+001	(1.06221872857495e+002dB,1.00215327145776e+002°)
8.62978547766882e+001	(1.06202636792222e+002dB,1.00184324002898e+002°)
8.64967918775605e+001	(1.06183396449979e+002dB,1.00153367780261e+002°)
8.66961875758128e+001	(1.06164151844579e+002dB,1.00122458361303e+002°)
8.68960429286213e+001	(1.06144902989763e+002dB,1.00091595629434e+002°)
8.70963589955992e+001	(1.06125649899202e+002dB,1.00060779468007e+002°)
8.72971368388022e+001	(1.06106392586495e+002dB,1.00030009760345e+002°)
8.74983775227347e+001	(1.06087131065172e+002dB,9.99992863897367e+001°)
8.77000821143545e+001	(1.06067865348695e+002dB,9.99686092394143e+001°)
8.79022516830794e+001	(1.06048595450452e+002dB,9.99379781925963e+001°)
8.81048873007924e+001	(1.06029321383764e+002dB,9.99073931324540e+001°)
8.83079900418472e+001	(1.06010043161881e+002dB,9.98768539421252e+001°)
8.85115609830745e+001	(1.05990760797984e+002dB,9.98463605047165e+001°)
8.87156012037870e+001	(1.05971474305185e+002dB,9.98159127033037e+001°)
8.89201117857857e+001	(1.05952183696525e+002dB,9.97855104209313e+001°)
8.91250938133654e+001	(1.05932888984978e+002dB,9.97551535406132e+001°)
8.93305483733204e+001	(1.05913590183446e+002dB,9.97248419453280e+001°)
8.95364765549502e+001	(1.05894287304765e+002dB,9.96945755180374e+001°)
8.97428794500656e+001	(1.05874980361700e+002dB,9.96643541416821e+001°)
8.99497581529943e+001	(1.05855669366949e+002dB,9.96341776991487e+001°)
9.01571137605864e+001	(1.05836354333140e+002dB,9.96040460733331e+001°)
9.03649473722208e+001	(1.05817035272833e+002dB,9.95739591470826e+001°)
9.05732600898107e+001	(1.05797712198520e+002dB,9.95439168032328e+001°)
9.07820530178092e+001	(1.05778385122623e+002dB,9.95139189246074e+001°)
9.09913272632158e+001	(1.05759054057499e+002dB,9.94839653939848e+001°)
9.12010839355816e+001	(1.05739719015434e+002dB,9.94540560941451e+001°)
9.14113241470156e+001	(1.05720380008647e+002dB,9.94241909078466e+001°)
9.16220490121905e+001	(1.05701037049291e+002dB,9.93943697178123e+001°)
9.18332596483486e+001	(1.05681690149449e+002dB,9.93645924067751e+001°)
9.20449571753076e+001	(1.05662339321137e+002dB,9.93348588574344e+001°)
9.22571427154668e+001	(1.05642984576304e+002dB,9.93051689524755e+001°)
9.24698173938127e+001	(1.05623625926833e+002dB,9.92755225745823e+001°)
9.26829823379253e+001	(1.05604263384537e+002dB,9.92459196064075e+001°)
9.28966386779840e+001	(1.05584896961163e+002dB,9.92163599306086e+001°)
9.31107875467734e+001	(1.05565526668392e+002dB,9.91868434298226e+001°)
9.33254300796894e+001	(1.05546152517839e+002dB,9.91573699866801e+001°)
9.35405674147455e+001	(1.05526774521048e+002dB,9.91279394837986e+001°)
9.37562006925783e+001	(1.05507392689502e+002dB,9.90985518037865e+001°)
9.39723310564540e+001	(1.05488007034613e+002dB,9.90692068292537e+001°)
9.41889596522743e+001	(1.05468617567729e+002dB,9.90399044427976e+001°)
9.44060876285825e+001	(1.05449224300131e+002dB,9.90106445270050e+001°)
9.46237161365694e+001	(1.05429827243035e+002dB,9.89814269644626e+001°)
9.48418463300798e+001	(1.05410426407588e+002dB,9.89522516377548e+001°)
9.50604793656182e+001	(1.05391021804875e+002dB,9.89231184294563e+001°)
9.52796164023552e+001	(1.05371613445913e+002dB,9.88940272221486e+001°)
9.54992586021336e+001	(1.05352201341652e+002dB,9.88649778984026e+001°)
9.57194071294744e+001	(1.05332785502980e+002dB,9.88359703407950e+001°)
9.59400631515833e+001	(1.05313365940716e+002dB,9.88070044318997e+001°)
9.61612278383564e+001	(1.05293942665617e+002dB,9.87780800542874e+001°)
9.63829023623870e+001	(1.05274515688371e+002dB,9.87491970905404e+001°)
9.66050878989712e+001	(1.05255085019604e+002dB,9.87203554232349e+001°)
9.68277856261148e+001	(1.05235650669876e+002dB,9.86915549349545e+001°)
9.70509967245388e+001	(1.05216212649681e+002dB,9.86627955082781e+001°)
9.72747223776863e+001	(1.05196770969450e+002dB,9.86340770258003e+001°)
9.74989637717285e+001	(1.05177325639548e+002dB,9.86053993701230e+001°)
9.77237220955708e+001	(1.05157876670276e+002dB,9.85767624238416e+001°)
9.79489985408596e+001	(1.05138424071870e+002dB,9.85481660695669e+001°)
9.81747943019881e+001	(1.05118967854503e+002dB,9.85196101899213e+001°)
9.84011105761030e+001	(1.05099508028282e+002dB,9.84910946675221e+001°)
9.86279485631107e+001	(1.05080044603250e+002dB,9.84626193850100e+001°)
9.88553094656835e+001	(1.05060577589388e+002dB,9.84341842250285e+001°)
9.90831944892663e+001	(1.05041106996611e+002dB,9.84057890702311e+001°)
9.93116048420829e+001	(1.05021632834771e+002dB,9.83774338032884e+001°)
9.95405417351422e+001	(1.05002155113656e+002dB,9.83491183068739e+001°)
9.97700063822448e+001	(1.04982673842990e+002dB,9.83208424636801e+001°)
9.99999999999894e+001	(1.04963189032434e+002dB,9.82926061564156e+001°)
1.00230523807779e+002	(1.04943700691586e+002dB,9.82644092677959e+001°)
1.00461579027829e+002	(1.04924208829980e+002dB,9.82362516805538e+001°)
1.00693166885170e+002	(1.04904713457087e+002dB,9.82081332774441e+001°)
1.00925288607658e+002	(1.04885214582315e+002dB,9.81800539412251e+001°)
1.01157945425979e+002	(1.04865712215008e+002dB,9.81520135546852e+001°)
1.01391138573657e+002	(1.04846206364450e+002dB,9.81240120006228e+001°)
1.01624869287059e+002	(1.04826697039858e+002dB,9.80960491618491e+001°)
1.01859138805401e+002	(1.04807184250389e+002dB,9.80681249212084e+001°)
1.02093948370757e+002	(1.04787668005138e+002dB,9.80402391615485e+001°)
1.02329299228065e+002	(1.04768148313135e+002dB,9.80123917657480e+001°)
1.02565192625130e+002	(1.04748625183349e+002dB,9.79845826167064e+001°)
1.02801629812636e+002	(1.04729098624688e+002dB,9.79568115973375e+001°)
1.03038612044151e+002	(1.04709568645994e+002dB,9.79290785905806e+001°)
1.03276140576129e+002	(1.04690035256052e+002dB,9.79013834793945e+001°)
1.03514216667923e+002	(1.04670498463580e+002dB,9.78737261467696e+001°)
1.03752841581790e+002	(1.04650958277237e+002dB,9.78461064757067e+001°)
1.03992016582895e+002	(1.04631414705619e+002dB,9.78185243492434e+001°)
1.04231742939319e+002	(1.04611867757262e+002dB,9.77909796504330e+001°)
1.04472021922069e+002	(1.04592317440639e+002dB,9.77634722623578e+001°)
1.04712854805079e+002	(1.04572763764160e+002dB,9.77360020681223e+001°)
1.04954242865221e+002	(1.04553206736176e+002dB,9.77085689508692e+001°)
1.05196187382311e+002	(1.04533646364975e+002dB,9.76811727937502e+001°)
1.05438689639115e+002	(1.04514082658785e+002dB,9.76538134799613e+001°)
1.05681750921355e+002	(1.04494515625772e+002dB,9.76264908927149e+001°)
1.05925372517718e+002	(1.04474945274042e+002dB,9.75992049152535e+001°)
1.06169555719861e+002	(1.04455371611637e+002dB,9.75719554308555e+001°)
1.06414301822420e+002	(1.04435794646542e+002dB,9.75447423228262e+001°)
1.06659612123014e+002	(1.04416214386679e+002dB,9.75175654744911e+001°)
1.06905487922254e+002	(1.04396630839909e+002dB,9.74904247692282e+001°)
1.07151930523749e+002	(1.04377044014032e+002dB,9.74633200904214e+001°)
1.07398941234113e+002	(1.04357453916790e+002dB,9.74362513214984e+001°)
1.07646521362972e+002	(1.04337860555863e+002dB,9.74092183459253e+001°)
1.07894672222971e+002	(1.04318263938869e+002dB,9.73822210471912e+001°)
1.08143395129782e+002	(1.04298664073367e+002dB,9.73552593088203e+001°)
1.08392691402109e+002	(1.04279060966857e+002dB,9.73283330143718e+001°)
1.08642562361695e+002	(1.04259454626777e+002dB,9.73014420474382e+001°)
1.08893009333332e+002	(1.04239845060507e+002dB,9.72745862916488e+001°)
1.09144033644864e+002	(1.04220232275363e+002dB,9.72477656306588e+001°)
1.09395636627198e+002	(1.04200616278606e+002dB,9.72209799481777e+001°)
1.09647819614307e+002	(1.04180997077433e+002dB,9.71942291279301e+001°)
1.09900583943240e+002	(1.04161374678985e+002dB,9.71675130536911e+001°)
1.10153930954130e+002	(1.04141749090341e+002dB,9.71408316092618e+001°)
1.10407861990195e+002	(1.04122120318519e+002dB,9.71141846784912e+001°)
1.10662378397755e+002	(1.04102488370482e+002dB,9.70875721452615e+001°)
1.10917481526228e+002	(1.04082853253129e+002dB,9.70609938934889e+001°)
1.11173172728147e+002	(1.04063214973303e+002dB,9.70344498071329e+001°)
1.11429453359161e+002	(1.04043573537784e+002dB,9.70079397701917e+001°)
1.11686324778044e+002	(1.04023928953298e+002dB,9.69814636667023e+001°)
1.11943788346703e+002	(1.04004281226507e+002dB,9.69550213807360e+001°)
1.12201845430184e+002	(1.03984630364015e+002dB,9.69286127964157e+001°)
1.12460497396680e+002	(1.03964976372370e+002dB,9.69022377978968e+001°)
1.12719745617539e+002	(1.03945319258058e+002dB,9.68758962693750e+001°)
1.12979591467267e+002	(1.03925659027507e+002dB,9.68495880950937e+001°)
1.13240036323543e+002	(1.03905995687086e+002dB,9.68233131593265e+001°)
1.13501081567219e+002	(1.03886329243105e+002dB,9.67970713464055e+001°)
1.13762728582331e+002	(1.03866659701818e+002dB,9.67708625406915e+001°)
1.14024978756104e+002	(1.03846987069416e+002dB,9.67446866265939e+001°)
1.14287833478965e+002	(1.03827311352035e+002dB,9.67185434885609e+001°)
1.14551294144541e+002	(1.03807632555752e+002dB,9.66924330110925e+001°)
1.14815362149676e+002	(1.03787950686584e+002dB,9.66663550787273e+001°)
1.15080038894431e+002	(1.03768265750491e+002dB,9.66403095760451e+001°)
1.15345325782097e+002	(1.03748577753375e+002dB,9.66142963876766e+001°)
1.15611224219197e+002	(1.03728886701078e+002dB,9.65883153982966e+001°)
1.15877735615500e+002	(1.03709192599387e+002dB,9.65623664926209e+001°)
1.16144861384022e+002	(1.03689495454028e+002dB,9.65364495554102e+001°)
1.16412602941036e+002	(1.03669795270671e+002dB,9.65105644714806e+001°)
1.16680961706083e+002	(1.03650092054926e+002dB,9.64847111256879e+001°)
1.16949939101974e+002	(1.03630385812347e+002dB,9.64588894029257e+001°)
1.17219536554800e+002	(1.03610676548430e+002dB,9.64330991881541e+001°)
1.17489755493940e+002	(1.03590964268612e+002dB,9.64073403663657e+001°)
1.17760597352068e+002	(1.03571248978274e+002dB,9.63816128226046e+001°)
1.18032063565160e+002	(1.03551530682739e+002dB,9.63559164419662e+001°)
1.18304155572503e+002	(1.03531809387270e+002dB,9.63302511095872e+001°)
1.18576874816703e+002	(1.03512085097075e+002dB,9.63046167106573e+001°)
1.18850222743689e+002	(1.03492357817306e+002dB,9.62790131304167e+001°)
1.19124200802724e+002	(1.03472627553053e+002dB,9.62534402541521e+001°)
1.19398810446414e+002	(1.03452894309352e+002dB,9.62278979671963e+001°)
1.19674053130711e+002	(1.03433158091182e+002dB,9.62023861549332e+001°)
1.19949930314925e+002	(1.03413418903462e+002dB,9.61769047028070e+001°)
1.20226443461728e+002	(1.03393676751056e+002dB,9.61514534962981e+001°)
